url,title,best_answer_1,best_answer_2,best_answer_3
https://stackoverflow.com/questions/599625/python-string-prints-as-ustring,unicode - Python string prints as [uString],"b'<p><code>[uABC]</code> would be a one-element list of unicode strings. <a href=http://www.crummy.com/software/BeautifulSoup/documentation.html#Beautiful%20Soup%20Gives%20You%20Unicode,%20Dammit rel=noreferrer>Beautiful Soup always produces Unicode</a>. So you need to convert the list to a single unicode string, and then convert that to ASCII.</p>\n<p>I dont know exaxtly how you got the one-element lists; the contents member would be a list of strings and tags, which is apparently not what you have. Assuming that you really always get a list with a single element, and that your test is really <em>only</em> ASCII you would use this:</p>\n<pre><code> soup[0].encode(ascii)\n</code></pre>\n<p>However, please double-check that your data is really ASCII. This is pretty rare. Much more likely its latin-1 or utf-8.</p>\n<pre><code> soup[0].encode(latin-1)\n\n\n soup[0].encode(utf-8)\n</code></pre>\n<p>Or you ask Beautiful Soup what the original encoding was and get it back in this encoding: </p>\n<pre><code> soup[0].encode(soup.originalEncoding)\n</code></pre>'","b'<p>You probably have a list containing one unicode string. The <code>repr</code> of this is <code>[uString]</code>.</p>\n<p>You can convert this to a list of byte strings using any variation of the following:</p>\n<pre><code># Functional style.\nprint map(lambda x: x.encode(ascii), my_list)\n\n# List comprehension.\nprint [x.encode(ascii) for x in my_list]\n\n# Interesting if my_list may be a tuple or a string.\nprint type(my_list)(x.encode(ascii) for x in my_list)\n\n# What do I care about the brackets anyway?\nprint , .join(repr(x.encode(ascii)) for x in my_list)\n\n# Thats actually not a good way of doing it.\nprint  .join(repr(x).lstrip(u)[1:-1] for x in my_list)\n</code></pre>'","b'<pre><code>import json, ast\nr = {uname: uA, uprimary_key: 1}\nast.literal_eval(json.dumps(r)) \n</code></pre>\n<p>will print </p>\n<pre><code>{name: A, primary_key: 1}\n</code></pre>'"
https://stackoverflow.com/questions/42474189/what-does-the-matlab-error-scalar-structure-required-for-this-assignment-refer,What does the MATLAB error scalar structure required for this assignment refer to in this statement?,"b'<p>You are creating a <code>1x5</code> <code>struct</code> array.  To quote the <a href=https://www.mathworks.com/help/matlab/ref/struct.html rel=nofollow noreferrer><code>struct</code> documentation</a>:</p>\n<blockquote>\n<p>If <code>value</code> is a cell array, then <code>s</code> is a structure array with the same dimensions as <code>value</code>. Each element of <code>s</code> contains the corresponding element of <code>value</code>.</p>\n</blockquote>\n<p>Since the second argument in the expression <code>struct( Ps, cell( 1, length(Ps) ) )</code> is a <code>1x5</code> <code>cell</code>, the output <code>struct</code> will be a <code>1x5</code> <code>struct</code> array, and the proper assignment in the <code>for</code>-loop will be </p>\n<pre><code>space_averaged_data(p).Ps = mean( Ps{p}, 2 );\n</code></pre>\n<p>To get the behavior you desire, wrap the second argument in <code>{}</code> to make it a <code>1x1</code> <code>cell</code> array:</p>\n<pre><code>space_averaged_data = struct( Ps, {cell( 1, length(Ps) )} );\n</code></pre>\n<p>and the <code>for</code>-loop should work as expected.</p>'",,
https://stackoverflow.com/questions/1450393/how-do-you-read-from-stdin,python - How do you read from stdin?,"b'<p>You could use the <a href=http://docs.python.org/library/fileinput.html rel=noreferrer><code>fileinput</code></a> module:</p>\n<pre><code>import fileinput\n\nfor line in fileinput.input():\n    pass\n</code></pre>\n<p><a href=http://docs.python.org/library/fileinput.html rel=noreferrer><code>fileinput</code></a> will loop through all the lines in the input specified as file names given in command-line arguments, or the standard input if no arguments are provided.</p>\n<p>Note: <code>line</code> will contain a trailing newline; to remove it use <a href=https://docs.python.org/3/library/stdtypes.html#str.rstrip rel=noreferrer><code>line.rstrip()</code></a></p>'","b'<p>Theres a few ways to do it.</p>\n<ul>\n<li><p><a href=http://docs.python.org/library/sys.html#sys.stdin rel=noreferrer><code>sys.stdin</code></a> is a file-like object on which you can call functions <code>read</code> or <code>readlines</code> if you want to read everything or you want to read everything and split it by newline automatically. (You need to <code>import sys</code> for this to work.)</p></li>\n<li><p>If you want to <em>prompt</em> the user for input, you can use <a href=https://docs.python.org/2.7/library/functions.html?highlight=raw_input#raw_input rel=noreferrer><code>raw_input</code></a> in Python 2.X, and just <a href=https://docs.python.org/3/library/functions.html#input rel=noreferrer><code>input</code></a> in Python 3.  </p></li>\n<li><p>If you actually just want to read command-line options, you can access them via the <a href=http://docs.python.org/library/sys.html#sys.argv rel=noreferrer>sys.argv</a> list.</p></li>\n</ul>\n<p>You will probably find <a href=http://en.wikibooks.org/wiki/Python_Programming/Input_and_output rel=noreferrer>this Wikibook article on I/O in Python</a> to be a useful reference as well.</p>'","b'<pre><code>import sys\n\nfor line in sys.stdin:\n    print(line)\n</code></pre>\n<p>Note that this will include a newline character at the end. To remove the newline at the end, use <code>line.rstrip()</code> as @brittohalloran said.</p>'"
https://stackoverflow.com/questions/15555295/how-to-disable-div-element-and-everything-inside,javascript - how to disable DIV element and everything inside,b'<p>The following css statement disables click events</p>\n<pre><code>pointer-events:none;\n</code></pre>',"b'<p>Try this!  </p>\n<pre><code>$(#test *).attr(disabled, disabled).off(click);\n</code></pre>\n<p>I dont see you using jquery above, but you have it listed as a tag.</p>'","b'<p>pure javascript no jQuery</p>\n<p></p><div class=snippet data-babel=false data-console=true data-hide=false data-lang=js>\n<div class=snippet-code>\n<pre class=snippet-code-js lang-js prettyprint-override><code>function sah() {\r\n\t\t$(#div2).attr(disabled, disabled).off(click);\r\n\t\tvar x1=$(#div2).hasClass(disabledDiv);\r\n\t\t\r\n\t\t(x1==true)?$(#div2).removeClass(disabledDiv):$(#div2).addClass(disabledDiv);\r\n  sah1(document.getElementById(div1));\r\n\r\n}\r\n\r\n    function sah1(el) {\r\n        try {\r\n            el.disabled = el.disabled ? false : true;\r\n        } catch (E) {}\r\n        if (el.childNodes &amp;&amp; el.childNodes.length &gt; 0) {\r\n            for (var x = 0; x &lt; el.childNodes.length; x++) {\r\n                sah1(el.childNodes[x]);\r\n            }\r\n        }\r\n    }</code></pre>\n<pre class=snippet-code-css lang-css prettyprint-override><code>#div2{\r\n  padding:5px 10px;\r\n  background-color:#777;\r\n  width:150px;\r\n  margin-bottom:20px;\r\n}\r\n.disabledDiv {\r\n    pointer-events: none;\r\n    opacity: 0.4;\r\n}</code></pre>\n<pre class=snippet-code-html lang-html prettyprint-override><code>&lt;script src=https://ajax.googleapis.com/ajax/libs/jquery/2.0.2/jquery.min.js&gt;&lt;/script&gt;\r\n&lt;div id=div1&gt;\r\n        &lt;div id=div2 onclick=alert(Hello)&gt;Click me&lt;/div&gt;\r\n        &lt;input type=text value=SAH Computer /&gt;\r\n        &lt;br /&gt;\r\n        &lt;input type=button value=SAH Computer /&gt;\r\n        &lt;br /&gt;\r\n        &lt;input type=radio name=sex value=Male /&gt;Male\r\n        &lt;Br /&gt;\r\n        &lt;input type=radio name=sex value=Female /&gt;Female\r\n        &lt;Br /&gt;\r\n    &lt;/div&gt;\r\n    &lt;Br /&gt;\r\n    &lt;Br /&gt;\r\n    &lt;input type=button value=Click onclick=sah() /&gt;</code></pre>\n</div>\n</div>'"
https://stackoverflow.com/questions/38469005/why-i-am-not-able-to-render-my-reactjs-application-using-phantomjs-2-1-1,javascript - Why I am not able to render my ReactJS application using PhantomJS 2.1.1?,b'<p>Probably has to do with the lack of ES6 support in PhantomJS. To check I added <a href=http://phantomjs.org/api/webpage/handler/on-error.html rel=nofollow noreferrer>page.onError()</a> callback to your script (always handy!) and opened some React example site to get this error:</p>\n<p><code>ReferenceError: Cant find variable: Symbol</code></p>\n<p>To polyfill Symbol one can <a href=http://phantomjs.org/api/webpage/method/inject-js.html rel=nofollow noreferrer>inject</a> a <a href=https://raw.githubusercontent.com/zloirock/core-js/v2.5.7/client/core.js rel=nofollow noreferrer>core.js</a> script from this excellent <a href=https://github.com/zloirock/core-js rel=nofollow noreferrer>package</a> into the page before loading the target url:</p>\n<pre><code>page.onInitialized = function() {\n    if(page.injectJs(core.js)){\n        console.log(Polyfills loaded);\n    }    \n}\n</code></pre>\n<p>But thats for opening external sites. If the site thats being tested is under your development (as localhost url suggests) you probably could do with just configuring babel as is shown in <a href=https://stackoverflow.com/a/32252058/2715393>this answer</a>.</p>',b'<p>You can download PhantomJS 2.5.0 Beta at <a href=https://bitbucket.org/ariya/phantomjs/downloads rel=nofollow noreferrer>https://bitbucket.org/ariya/phantomjs/downloads</a>.</p>\n<p>It features updated QtWebKit engine that supports ES6 natively.</p>',
https://stackoverflow.com/questions/29477567/using-cin-for-char-array,c++ - Using cin for char array,"b'<p>I see that you enter (type) <code>1234567890</code> characters to input data for <code>inp[5]</code> - it is a problem because <code>imp</code> array is able to store 4 characters and null-terminator. When <code>cin &gt;&gt; inp</code> store more than 4 characters to <code>inp</code> array it leads to problem with data (somthing like undefined behaviour). So solution can be in allocation more memory for data, e.g.:</p>\n<pre class=lang-cpp prettyprint-override><code>    #include &lt;iostream&gt;\n    using namespace std;\n\n    int main(){\n        char inp[15], out[15];  // more memory\n        cin &gt;&gt; inp &gt;&gt; out;\n        cout &lt;&lt; inp &lt;&lt; endl;\n        cout &lt;&lt; out &lt;&lt; endl;\n        system(pause);\n        return 0;\n    }\n</code></pre>'","b'<p>When you read into a character array the stream keeps reading until it encounters whitespace, the stream is not aware of the size of the array that you pass in so happily writes past the end of the array so if your first string is longer than 4 characters your program will have undefined behaviour (an extra character is used after your input for the null terminator).</p>\n<p>Fortunately c++20 has <a href=https://en.cppreference.com/w/cpp/io/basic_istream/operator_gtgt2 rel=nofollow noreferrer>fixed this issue</a> and the stream operators no longer accept raw char pointers and only accept arrays and will only read up to <code>size - 1</code> characters.</p>\n<p>Even with c++20 the better solution is to change your types to <code>std::string</code> which will accept any number of characters end even tell you how many characters it contains:</p>\n<pre><code>#include &lt;iostream&gt;\n\nint main(){\n    std::string inp, out;\n    std::cin &gt;&gt; inp &gt;&gt; out;\n    std::cout &lt;&lt; inp &lt;&lt; \\n;\n    std::cout &lt;&lt; out &lt;&lt; \\n;\n    return 0;\n}\n</code></pre>'","b'<p>Its because, in memory layout of computer out[4] is laid out first and then inp[5]. Something like this:\nout[0],out[1],out[2],out[3],inp[0],inp[1],inp[2],inp[3],inp[4]</p>\n<p>So, when you write 6789 in out[4], you are overflowing null character to inp[0]. So, inp becomes NULL.</p>'"
https://stackoverflow.com/questions/11570132/generator-functions-equivalent-in-java,python - Generator functions equivalent in Java,"b'<p>Had the same need so wrote a little class for it. Here are some examples:</p>\n<pre><code>Generator&lt;Integer&gt; simpleGenerator = new Generator&lt;Integer&gt;() {\n    public void run() throws InterruptedException {\n        yield(1);\n        // Some logic here...\n        yield(2);\n    }\n};\nfor (Integer element : simpleGenerator)\n    System.out.println(element);\n// Prints 1, then 2.\n</code></pre>\n<p>Infinite generators are also possible:</p>\n<pre><code>Generator&lt;Integer&gt; infiniteGenerator = new Generator&lt;Integer&gt;() {\n    public void run() throws InterruptedException {\n        while (true)\n            yield(1);\n    }\n};\n</code></pre>\n<p>The <code>Generator</code> class internally works with a Thread to produce the items. By overriding <code>finalize()</code>, it ensures that no Threads stay around if the corresponding Generator is no longer used.</p>\n<p>The performance is obviously not great but not too shabby either. On my machine with a dual core i5 CPU @ 2.67 GHz, 1000 items can be produced in &lt; 0.03s.</p>\n<p>The code is on <a href=https://github.com/mherrmann/java-generator-functions>GitHub</a>. There, youll also find instructions on how to include it as a Maven/Gradle dependency.</p>'","b'<p>Indeed Java has no yield, but you can now use Java 8 streams. IMO its really a complicated iterator since its backed by an array, not a function. Given its a loop in a loop in a loop can be expressed as a Stream using filter (to skip the nulls) and flatMap to stream the inner collection. Its also about the size of the Python code. Ive converted it to an iterator to use at your leisure and printed to demonstrate, but if all you were doing was printing, you could end the stream sequence with forEach(System.out::println) instead of iterator().</p>\n<pre><code>public class ArrayIterate\n{\n    public static void main(String args[])\n    {\n        Integer[][][] a = new Integer[][][] { { { 1, 2, null, 3 },\n                                                null,\n                                                { 4 }\n                                              },\n                                              null,\n                                              { { 5 } } };\n\n        Iterator&lt;Object&gt; iterator = Arrays.stream(a)\n                                          .filter(ax -&gt; ax != null)\n                                          .flatMap(ax -&gt; Arrays.stream(ax)\n                                               .filter(ay -&gt; ay != null)\n                                               .flatMap(ay -&gt; Arrays.stream(ay)\n                                               .filter(az -&gt; az != null)))\n                                          .iterator();\n\n        while (iterator.hasNext())\n        {\n            System.out.println(iterator.next());\n        }\n    }\n}\n</code></pre>\n<p>Im writing about implementation of generators as part of my blog on Java 8 Functional Programming and Lambda Expressions at <a href=http://thecannycoder.wordpress.com/ rel=noreferrer>http://thecannycoder.wordpress.com/</a> which might give you some more ideas for converting Python generator functions into Java equivalents.</p>'","b'<p>I wish Java had generator/yield, but since it doesnt using Iterators is probably your best bet.</p>\n<p>In this example I stuck with arrays, but in general I would advise using Iterable Collection instead, eg. List.  In the example I show how its pretty easy to get iterators for arrays though:</p>\n<pre><code>package example.stackoverflow;\n\nimport com.sun.xml.internal.xsom.impl.scd.Iterators;\n\nimport java.util.Arrays;\nimport java.util.Iterator;\n\npublic class ArrayGenerator&lt;T&gt; implements Iterable&lt;T&gt; {\n    private final T[][][] input;\n\n    public ArrayGenerator(T[][][] input) {\n        this.input = input;\n    }\n\n\n    @Override\n    public Iterator&lt;T&gt; iterator() {\n        return new Iter();\n    }\n\n    private class Iter implements Iterator&lt;T&gt; {\n        private Iterator&lt;T[][]&gt; x;\n        private Iterator&lt;T[]&gt; y;\n        private Iterator&lt;T&gt; z;\n\n        {\n            x = Arrays.asList(input).iterator();\n            y = Iterators.empty();\n            z = Iterators.empty();\n        }\n\n        @Override\n        public boolean hasNext() {\n            return z.hasNext() || y.hasNext() || x.hasNext();\n        }\n\n        @Override\n        public T next() {\n            while(! z.hasNext()) {\n                while(! y.hasNext()) {\n                    y = Arrays.asList(x.next()).iterator();\n                }\n                z = Arrays.asList(y.next()).iterator();\n            }\n            return z.next();\n        }\n\n        @Override\n        public void remove() {\n            throw new UnsupportedOperationException(remove not supported);\n        }\n    }\n\n    public static void main(String[] args) {\n        for(Integer i :\n                new ArrayGenerator&lt;Integer&gt;(\n                        new Integer[][][]{\n                          {\n                            {1, 2, 3},\n                            {4, 5}\n                          },\n                          {\n                            {},\n                            {6}\n                          },\n                          {\n                          },\n                          {\n                            {7, 8, 9, 10, 11}\n                          }\n                        }\n                )) {\n            System.out.print(i + , );\n        }\n    }\n}\n</code></pre>'"
https://stackoverflow.com/questions/5769734/what-are-the-different-versions-of-exec-used-for-in-c-and-c,What are the different versions of exec used for in C and C++?,"b'<p>The differences are combinations  of:</p>\n<ol>\n<li><p><strong>L vs V</strong>: whether    you want to pass the     parameters to       the execed    program as</p>\n<ul>\n<li><strong>L</strong>: individual parameters in the call (variable argument list): <code>execl()</code>, <code>execle()</code>, <code>execlp()</code>, and <code>execlpe()</code></li>\n<li><strong>V</strong>: as    an array of char* <code>execv()</code>, <code>execve()</code>, <code>execvp()</code>, and <code>execvpe()</code></li>\n</ul>\n<p>The array       format is    useful when the number of     parameters that are to be sent to    the    execed process are variable    -- as in    not known in advance, so you cant       put in a fixed    number of parameters      in a    function call.</p></li>\n<li><p><strong>E</strong>: The versions with an e at the end let you additionally pass an    array of char* that are a set of        strings added to the spawned     processes environment before the     execed program launches.  Yet    another way of passing parameters,    really.</p></li>\n<li><p><strong>P</strong>: The versions with p in there use the environment variable <code>PATH</code>\nto    search for the executable file    named     to execute. The versions    without the     p require an    absolute or relative      file path    to be prepended to the     filename of the executable if it is     not in the current working    directory.</p></li>\n</ol>'",b'<p>Opengroup are one of the best general references for core c/c++ functions.</p>\n<p>The docs for exec* are here: <a href=http://pubs.opengroup.org/onlinepubs/009695399/functions/environ.html rel=noreferrer>http://pubs.opengroup.org/onlinepubs/009695399/functions/environ.html</a></p>',"b'<p>Its Posix extension of C runtime library. If official Posix documentation is insufficiently then I can recomend book - Samuel P. Harbison, Guy L.Steele, 2002 C A Reference Page# 416 - cover that question.</p>'"
https://stackoverflow.com/questions/29659264/sqlplus-errorora-12504-tnslistener-was-not-given-the-service-name-in-connect,oracle - SQLPLUS error:ORA-12504: TNS:listener was not given the SERVICE_NAME in CONNECT_DATA,"b'<p>Youre missing service name:</p>\n<pre><code> SQL&gt; connect username/password@hostname:port/SERVICENAME\n</code></pre>\n<p><strong>EDIT</strong></p>\n<p>If you can connect to the database from other computer try running there:</p>\n<pre><code>select sys_context(USERENV,SERVICE_NAME) from dual\n</code></pre>\n<p>and</p>\n<pre><code>select sys_context(USERENV,SID) from dual\n</code></pre>'","b'<p>I ran into the exact same problem under identical circumstances. I dont have the tnsnames.ora file, and I wanted to use SQL*Plus with Easy Connection Identifier format in command line. I solved this problem as follows.</p>\n<p>The <a href=http://docs.oracle.com/database/121/SQPUG/ch_three.htm#SQPUG358 rel=noreferrer>SQL*Plus\xc2\xae Users Guide and Reference</a> gives an example:</p>\n<blockquote>\n<p>sqlplus hr@\\sales-server:1521/sales.us.acme.com\\</p>\n</blockquote>\n<p>Pay attention to two important points:</p>\n<ol>\n<li>The connection identifier is quoted. You have two options: \n\n<ol>\n<li>You can use SQL*Plus CONNECT command and simply pass quoted string.</li>\n<li>If you want to specify connection parameters on the command line then you must add backslashes as shields before quotes. It instructs the bash to pass quotes into SQL*Plus.</li>\n</ol></li>\n<li>The service name must be specified in FQDN-form as it configured by your DBA. </li>\n</ol>\n<p>I found these good questions to detect service name via existing connection: <a href=https://stackoverflow.com/questions/22399766/how-to-find-oracle-service-name>1</a>, <a href=https://stackoverflow.com/questions/6288122/checking-oracle-sid-and-database-name>2</a>. Try this query for example:</p>\n<pre><code>SELECT value FROM V$SYSTEM_PARAMETER WHERE UPPER(name) = SERVICE_NAMES\n</code></pre>'","b'<p>Just a small observation: you keep mentioning conn usr\\pass, and this is a typo, right? Cos it should be conn usr/pass. Or is it different on a Unix based OS?</p>\n<p>Furthermore, just to be sure: if you use tnsnames, your login string will look different from when you use the login method you started this topic out with.</p>\n<p>tnsnames.ora should be in $ORACLE_HOME$\\network\\admin. That is the Oracle home on the machine from which you are trying to connect, so in your case your PC. If you have multiple oracle_homes and wish to use only one tnsnames.ora, you can set environment variable tns_admin (e.g. set TNS_ADMIN=c:\\oracle\\tns), and place tnsnames.ora in that directory.</p>\n<p>Your original method of logging on (usr/pwd@10.15.240.13:port/servicename) should always work. So far I think you have all the info, except for the port number, which I am sure your DBA will be able to give you. If this method still doesnt work, either the servers IP address is not available from your client, or it is a firewall issue (blocking a certain port), or something else not (directly) related to Oracle or SQL*Plus.</p>\n<p>hth!\nRegards,\nRemco</p>'"
https://stackoverflow.com/questions/17015088/missing-files-directx-sdk-d3dx9-lib-d3dx9-h,"Missing files, DirectX SDK (d3dx9.lib, d3dx9.h)","b'<p>The DirectX SDK installation will add a system environment variable <code>DXSDK_DIR</code> that holds the path to wherever the SDK was installed to. Instead of inserting an absolute path in your Include and Library Directories, Id recommend using this variable to set the Include and Library path for DX dependencies.</p>\n<p>As Include Directory add: <code>$(DXSDK_DIR)Include</code></p>\n<p>As Library Directory add: <code>$(DXSDK_DIR)Lib\\x86</code> or <code>$(DXSDK_DIR)Lib\\x64</code> on a 64-bit architecture</p>\n<p>So your VC++ Directories should look something like this:\n<a href=https://i.stack.imgur.com/vnyzD.png rel=nofollow noreferrer><img alt=DX Include Directories src=https://i.stack.imgur.com/vnyzD.png/></a></p>\n<p>The <code>$(DXSDK_DIR)</code> resolves to the path where you installed the SDK, normally C:\\Program Files (x86)\\Microsoft DirectX SDK (June 2010) and works even if you chose another path, which makes it more available between different people.</p>'","b'<p>The library file (d3dx9.lib) should be in C:\\path\\to\\Microsoft DirectX SDK (June 2010)\\Lib\\x86\\ as well as in C:\\path\\to\\Microsoft DirectX SDK (June 2010)\\Lib\\x64\\</p>\n<p>Both include files you mentioned exist in C:\\path\\to\\Microsoft DirectX SDK (June 2010)\\Include\\</p>\n<p>If youre still not able to find them, download and install the SDK from here:\n<a href=http://www.microsoft.com/en-us/download/details.aspx?id=6812 rel=noreferrer>http://www.microsoft.com/en-us/download/details.aspx?id=6812</a></p>\n<p>I downloaded and used this one and I can asure you, that those files are present!!</p>'","b'<p>When I had this problem, I found that I had the d3dx9.h in the<br/>\n[Program Files(x86) \\ Microsoft DirectX SDK (June 2010) \\ include] folder.<br/>\nThe compiler needed it to be in<br/>\n[Program Files(x86) \\ Windows Kits \\ 8.1 \\ include \\ shared].<br/>\nI copied the file to the other location and it worked, but I wonder if that was the smartest fix.</p>'"
https://stackoverflow.com/questions/4341746/how-do-i-disable-a-pylint-warning,python - How do I disable a Pylint warning?,"b'<p><code>pylint --generate-rcfile</code> shows it like this:</p>\n<pre><code>[MESSAGES CONTROL]\n\n# Enable the message, report, category or checker with the given id(s). You can\n# either give multiple identifier separated by comma (,) or put this option\n# multiple time.\n#enable=\n\n# Disable the message, report, category or checker with the given id(s). You\n# can either give multiple identifier separated by comma (,) or put this option\n# multiple time (only on the command line, not in the configuration file where\n# it should appear only once).\n#disable=\n</code></pre>\n<p>So it looks like your <code>~/.pylintrc</code> should have the <code>disable=</code> line/s in it inside a section <code>[MESSAGES CONTROL]</code>.</p>'","b'<p>I had this problem using <b>Eclipse</b> and solved it as follows:</p>\n<p>In the <em>pylint folder</em> (e.g. <code>C:\\Python26\\Lib\\site-packages\\pylint</code>), hold <kbd>Shift</kbd>, right-click and choose to open the windows command in that folder. Type:</p>\n<pre><code>lint.py --generate-rcfile &gt; standard.rc\n</code></pre>\n<p>This creates the <code>standard.rc</code> configuration file. Open it in Notepad and under <code>[MESSAGES CONTROL]</code>, uncomment\n<code>disable=</code> and add the message IDs you want to disable, e.g.:</p>\n<pre><code>disable=W0511, C0321\n</code></pre>\n<p>Save the file, and in Eclipse \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 <em>Window</em> \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 <em>Preferences</em> \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 <em>PyDev</em> \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 *pylint, in the arguments box, type:</p>\n<pre><code>--rcfile=C:\\Python26\\Lib\\site-packages\\pylint\\standard.rc\n</code></pre>\n<p>Now it should work...</p>\n<hr/>\n<p>You can also <b>add a comment</b> at the top of your code that will be interpreted by Pylint:</p>\n<pre><code># pylint: disable=C0321\n</code></pre>\n<hr/>\n<p><strong><a href=http://pylint-messages.wikidot.com/all-codes rel=noreferrer>Pylint message codes</a></strong>.</p>\n<hr/>\n<p>Adding e.g. <code>--disable-ids=C0321</code> in the arguments box does not work.</p>\n<p>All available Pylint messages are stored in the dictionary <code>_messages</code>, an attribute of an instance of the <code>pylint.utils.MessagesHandlerMixIn</code> class. When running Pylint with the argument <code>--disable-ids=...</code> (at least without a configuration file), this dictionary is initially empty, raising a KeyError exception within Pylint (<code>pylint.utils.MessagesHandlerMixIn.check_message_id()</code>.</p>\n<p>In Eclipse, you can see this error-message in the Pylint Console (windows* \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 <em>show view</em> \xc3\xa2\xe2\x80\xa0\xe2\x80\x99 <em>Console</em>,  select Pylint console from the console options besides the console icon.)</p>'","b'<p>Starting from Pylint v. 0.25.3, you can use the symbolic names for disabling warnings <a href=https://docs.pylint.org/en/latest/faq.html#do-i-have-to-remember-all-these-numbers rel=noreferrer>instead of having to remember all those code numbers</a>. E.g.:</p>\n<pre><code># pylint: disable=locally-disabled, multiple-statements, fixme, line-too-long\n</code></pre>\n<p>This style is more instructive than cryptic error codes, and also more practical since newer versions of Pylint only output the symbolic name, not the error code.</p>\n<p>The correspondence between symbolic names and codes can be found <a href=http://pylint-messages.wikidot.com/all-codes rel=noreferrer>here</a>.</p>\n<p>A disable comment can be inserted on its own line, applying the disable to everything that comes after in the same block. Alternatively, it can be inserted at the end of the line for which it is meant to apply.</p>\n<p>If Pylint outputs <code>Locally disabling</code> messages, you can get rid of them by including the disable <code>locally-disabled</code> <em>first</em> as in the example above.</p>'"
https://stackoverflow.com/questions/18982610/difference-between-except-and-except-exception-as-e,python - Difference between except: and except Exception as e:,"b'<p>In the second you can access the attributes of the exception object:</p>\n<pre><code>&gt;&gt;&gt; def catch():\n...     try:\n...         asd()\n...     except Exception as e:\n...         print e.message, e.args\n... \n&gt;&gt;&gt; catch()\nglobal name asd is not defined (global name asd is not defined,)\n</code></pre>\n<p>But it doesnt catch <code>BaseException</code> or the system-exiting exceptions <code>SystemExit</code>, <code>KeyboardInterrupt</code> and <code>GeneratorExit</code>:</p>\n<pre><code>&gt;&gt;&gt; def catch():\n...     try:\n...         raise BaseException()\n...     except Exception as e:\n...         print e.message, e.args\n... \n&gt;&gt;&gt; catch()\nTraceback (most recent call last):\n  File &lt;stdin&gt;, line 1, in &lt;module&gt;\n  File &lt;stdin&gt;, line 3, in catch\nBaseException\n</code></pre>\n<p>Which a bare except does:</p>\n<pre><code>&gt;&gt;&gt; def catch():\n...     try:\n...         raise BaseException()\n...     except:\n...         pass\n... \n&gt;&gt;&gt; catch()\n&gt;&gt;&gt; \n</code></pre>\n<p>See the <a href=http://docs.python.org/2/library/exceptions.html rel=noreferrer>Built-in Exceptions</a> section of the docs and the <a href=http://docs.python.org/2/tutorial/errors.html rel=noreferrer>Errors and Exceptions</a> section of the tutorial for more info.</p>'","b'<pre><code>except:\n</code></pre>\n<p>accepts <strong>all</strong> exceptions, whereas</p>\n<pre><code>except Exception as e:\n</code></pre>\n<p>only accepts exceptions that youre <em>meant</em> to catch.</p>\n<p>Heres an example of one that youre not meant to catch:</p>\n<pre><code>&gt;&gt;&gt; try:\n...     input()\n... except:\n...     pass\n... \n&gt;&gt;&gt; try:\n...     input()\n... except Exception as e:\n...     pass\n... \nTraceback (most recent call last):\n  File &lt;stdin&gt;, line 2, in &lt;module&gt;\nKeyboardInterrupt\n</code></pre>\n<p>The first one silenced the <code>KeyboardInterrupt</code>!</p>\n<p>Heres a quick list:</p>\n<pre><code>issubclass(BaseException, BaseException)\n#&gt;&gt;&gt; True\nissubclass(BaseException, Exception)\n#&gt;&gt;&gt; False\n\n\nissubclass(KeyboardInterrupt, BaseException)\n#&gt;&gt;&gt; True\nissubclass(KeyboardInterrupt, Exception)\n#&gt;&gt;&gt; False\n\n\nissubclass(SystemExit, BaseException)\n#&gt;&gt;&gt; True\nissubclass(SystemExit, Exception)\n#&gt;&gt;&gt; False\n</code></pre>\n<p>If you want to catch any of those, its best to do</p>\n<pre><code>except BaseException:\n</code></pre>\n<p>to point out that you know what youre doing.</p>\n<hr/>\n<p><strong>All</strong> exceptions stem from <code>BaseException</code>, and those youre meant to catch day-to-day (those thatll be thrown <em>for</em> the programmer) inherit too from <code>Exception</code>.</p>'","b'<p>There are differences with some exceptions, e.g. KeyboardInterrupt.</p>\n<p>Reading <a href=http://www.python.org/dev/peps/pep-0008/#programming-recommendations rel=noreferrer>PEP8</a>:</p>\n<blockquote>\n<p>A bare except: clause will catch SystemExit and KeyboardInterrupt\n  exceptions, making it harder to interrupt a program with Control-C,\n  and can disguise other problems. If you want to catch all exceptions\n  that signal program errors, use except Exception: (bare except is\n  equivalent to except BaseException:).</p>\n</blockquote>'"
