url,title,best_answer_1,best_answer_2,best_answer_3
https://stackoverflow.com/questions/27280405/how-do-i-resolve-this-ora-01109-database-not-open-error,oracle - How do I resolve this ORA-01109: database not open error?,"b'<p>As the error states - the database is not open - it was previously shut down, and someone left it in the middle of the startup process. They may either be intentional, or unintentional (i.e., it was supposed to be open, but failed to do so).</p>\n<p>Assuming thats nothing wrong with the database itself, you could open it with a simple statement:(Since the question is asked specifically in the context of SQLPlus, kindly remember to put a statement terminator(Semicolon) at the end mandatorily, otherwise, it will result in an error.)</p>\n<pre><code>ALTER DATABASE OPEN;\n</code></pre>'","b'<p>I got a same problem. Below is how I solved the problem. I am working on an oracle database 12c pluggable database(pdb) on a windows 10.</p>\n<p>-- using sqlplus to login as sysdba from a terminal; Below is an example:</p>\n<blockquote>\n<p>sqlplus sys/@orclpdb as sysdba</p>\n</blockquote>\n<p>-- First check your database status;</p>\n<blockquote>\n<p>SQL&gt; select name, open_mode from v$pdbs;</p>\n</blockquote>\n<p>-- It shows the database is mounted in my case. If yours is not mounted, you should mount the database first.</p>\n<p>-- Next open the database for read/write</p>\n<blockquote>\n<p>SQL&gt; ALTER PLUGGABLE DATABASE OPEN; (or ALTER PLUGGABLE DATABASE YOURDATABASENAME OPEN;)</p>\n</blockquote>\n<p>-- Check the status again.</p>\n<blockquote>\n<p>SQL&gt; select name, open_mode from v$pdbs;</p>\n</blockquote>\n<p>-- Now your dababase should be open for read/write and you should be able to create schemas, etc.</p>'",b'<blockquote>\n<p>alter pluggable database orclpdb open;`</p>\n</blockquote>\n<p>worked for me.</p>\n<p><code>orclpdb</code> is the name of pluggable database which may be different based on the individual. </p>'
https://stackoverflow.com/questions/228969/invalid-postback-or-callback-argument-event-validation-is-enabled-using-page,.net - Invalid postback or callback argument.  Event validation is enabled using <pages enableEventValidation=true/>,"b'<p>Do you have code in your Page_Load events? if yes, then perhaps adding the following will help.</p>\n<pre><code>if (!Page.IsPostBack)\n{ //do something }\n</code></pre>\n<p>This error is thrown when you click on your command and the Page_load is being ran again, in a normal life cycle it would be\nPage_Load -&gt; Click on Command -&gt; Page_Load (again) -&gt; Process ItemCommand Event</p>'","b'<p>The problem is that ASP.NET does not get to know about this extra or removed listitem.\nYou got an number of options (listed below):</p>\n<ul>\n<li>Disable eventvalidation (bad idea, because you lose a little of security that come with very little cost).</li>\n<li>Use ASP.NET Ajax UpdatePanel. (Put the listbox in the Updatepanel and trigger a update, if you add or remove listbox. This way viewstate and related fields get updates and eventvalidation will pass.)</li>\n<li>Forget client-side and use the classic postback and add or remove the listitems server-side.</li>\n</ul>\n<p>I hope this helps. </p>'","b'<p>I had an experience with DataGrid. One of its columns was Select button. When I was clicking Select button of any row I had received this error message:</p>\n<blockquote>\n<p>Invalid postback or callback argument.  Event validation is enabled using  in configuration or\n      &lt;%@ Page EnableEventValidation=true %&gt; in a page.  For security purposes, this feature verifies that arguments to postback or\n      callback events originate from the server control that originally rendered them.  If the data is valid and expected, use the\n      ClientScriptManager.RegisterForEventValidation method in order to register the postback or callback data for validation.</p>\n</blockquote>\n<p>I changed several codes, and finally I succeeded. My experience route:</p>\n<p>1) I changed page attribute to <code>EnableEventValidation=false</code>. <strong><em>But it didnt work.</em></strong>  (not only is this dangerous\n   for security reason, my event handler wasnt called: <code>void Grid_SelectedIndexChanged(object sender, EventArgs e)</code></p>\n<p>2) I implemented <code>ClientScript.RegisterForEventValidation</code> in Render method. <strong><em>But it didnt work.</em></strong></p>\n<pre><code>protected override void Render(HtmlTextWriter writer)\n{\n    foreach (DataGridItem item in this.Grid.Items)\n    {\n        Page.ClientScript.RegisterForEventValidation(item.UniqueID);\n        foreach (TableCell cell in (item as TableRow).Cells)\n        {\n            Page.ClientScript.RegisterForEventValidation(cell.UniqueID);\n            foreach (System.Web.UI.Control control in cell.Controls)\n            {\n                if (control is Button)\n                    Page.ClientScript.RegisterForEventValidation(control.UniqueID);\n            }\n        }\n    }\n}\n</code></pre>\n<p>3) I changed my button type in grid column from <code>PushButton</code> to <code>LinkButton</code>. <strong><em>It worked!</em></strong> (ButtonType=LinkButton). I think if you can change your button to other controls like LinkButton in other cases, it would work properly.</p>'"
https://stackoverflow.com/questions/15294836/how-can-i-exclude-multiple-folders-using-get-childitem-exclude,list - How can I exclude multiple folders using Get-ChildItem -exclude?,"b'<p>My <em>KISS</em> approach to skip some folders is chaining <code>Get-ChildItem</code> calls. This excludes root level folders but not deeper level folders if that is what you want.</p>\n<pre><code>Get-ChildItem -Exclude folder1,folder2 | Get-ChildItem -Recurse | ...\n</code></pre>\n<ul>\n<li>Start <strong>excluding</strong> folders you dont want </li>\n<li>Then do the <strong>recursive</strong> search with non desired folders excluded.</li>\n</ul>\n<p>What I like from this approach is that it is simple and easy to remember. If you dont want to mix folders and files in the first search a filter would be needed.</p>'",b'<p>Id do it like this:</p>\n<pre><code>Get-ChildItem -Path $folder -r  | \n? { $_.PsIsContainer -and $_.FullName -notmatch archive }\n</code></pre>\n<p>Note that <code>-notmatch</code> accepts a Regular Expression:</p>\n<p><a href=https://docs.microsoft.com/powershell/module/microsoft.powershell.core/where-object#parameters rel=noreferrer>https://docs.microsoft.com/powershell/module/microsoft.powershell.core/where-object#parameters</a></p>',"b'<p><em>I apologize if this answer seems like duplication of previous answers. I just wanted to show an updated (tested through POSH 5.0) way of solving this. The previous answers were pre-3.0 and not as efficient as modern solutions.</em></p>\n<p><a href=https://technet.microsoft.com/en-us/library/hh849800(v=wps.640).aspx rel=noreferrer>The documentation</a> isnt clear on this, but <code>Get-ChildItem -Recurse -Exclude</code> only matches exclusion on the leaf (<code>Split-Path $_.FullName -Leaf</code>), not the parent path (<code>Split-Path $_.FullName -Parent</code>). Matching the exclusion will just remove the item with the matching leaf; <code>Get-ChildItem</code> will still recurse into that leaf.</p>\n<h2>In POSH 1.0 or 2.0</h2>\n<pre><code>Get-ChildItem -Path $folder -Recurse  | \n          ? { $_.PsIsContainer -and $_.FullName -inotmatch archive }\n</code></pre>\n<p><strong><em>Note:</em></strong> <em>Same <a href=https://stackoverflow.com/a/15295114/615422>answer as @CB</a>.</em></p>\n<h2>In POSH 3.0+</h2>\n<pre><code>Get-ChildItem -Path $folder -Directory -Recurse  | \n          ? { $_.FullName -inotmatch archive }\n</code></pre>\n<p><strong><em>Note:</em></strong> <em>Updated <a href=https://stackoverflow.com/a/15295114/615422>answer from @CB</a>.</em></p>\n<h3>Multiple Excludes</h3>\n<p>This specifically targets directories while excluding leafs with the <code>Exclude</code> parameter, and parents with the <code>ilike</code> (case-insensitive like) comparison:</p>\n<pre><code>#Requires -Version 3.0\n[string[]]$Paths = @(C:\\Temp, D:\\Temp)\n[string[]]$Excludes = @(*archive*, *Archive*, *ARCHIVE*, *archival*)\n\n$files = Get-ChildItem $Paths -Directory -Recurse -Exclude $Excludes | %{ \n    $allowed = $true\n    foreach ($exclude in $Excludes) { \n        if ((Split-Path $_.FullName -Parent) -ilike $exclude) { \n            $allowed = $false\n            break\n        }\n    }\n    if ($allowed) {\n        $_\n    }\n}\n</code></pre>\n<p><strong>Note:</strong> If you want your <code>$Excludes</code> to be case-sensitive, there are two steps:</p>\n<ol>\n<li>Remove the <code>Exclude</code> parameter from <code>Get-ChildItem</code>.</li>\n<li>Change the first <code>if</code> condition to:\n\n<ul>\n<li><code>if ($_.FullName -clike $exclude) {</code></li>\n</ul></li>\n</ol>\n<p><strong>Note:</strong> This code has redundancy that I would never implement in production. You should simplify this quite a bit to fit your exact needs. It serves well as a verbose example.</p>'"
https://stackoverflow.com/questions/27538833/cannot-open-visual-studio-throw-error-cannot-run-when-setup-is-in-progress,Cannot open Visual Studio - throw error cannot run when setup is in progress,b'<p>Try to check <a href=http://en.wikipedia.org/wiki/Windows_Task_Manager rel=noreferrer>Task Manager</a> and kill any process related to Visual Studio (any version).</p>\n<p><strong>Update:</strong><br/>\nas many people mentioned in the comments it is better to wait a while until those processes end themselves </p>',"b'<p>I had this problem with Visual Studio 2017. There were processes in Task Manager named <code>VSIXAutoUpdate.exe</code>. I watched Task Manager and they were spawning and despawning. A few times, a Visual Studio 2017 process would spawn and despawn.</p>\n<p>After VSIX Auto Updater stopped showing up in Task Manager, it had applied all of its background updates and I was able to launch Visual Studio.</p>\n<p>I wouldnt recommend killing these processes in the middle of them installing updates, like other answers to this question suggest. Just wait until they finish by watching Task Manager.</p>'","b'<p>Not exactly an answer to the original question, but if you <em>really</em> need to run VS during setup, you can use the undocumented <code>/AllowDuringSetup</code> command line switch (at your own risk).</p>'"
https://stackoverflow.com/questions/41049711/git-how-to-rollback-a-rebase?noredirect=1&lq=1,Git how to rollback a rebase,"b'<p>You can use the <a href=https://git-scm.com/docs/git-reflog rel=noreferrer>reflog</a> to find the first action before the rebase started and then reset --hard back to it. e.g.</p>\n<pre><code>$ git reflog\n\nb710729 HEAD@{0}: rebase: some commit\n5ad7c1c HEAD@{1}: rebase: another commit\ndeafcbf HEAD@{2}: checkout: moving from master to my-branch\n...\n\n$ git reset HEAD@{2} --hard\n</code></pre>\n<p>Now you should be back to before the rebase started.</p>\n<p>To find the right place to reset to, you just pick the entry closest to the top that <strong>doesnt</strong> start with rebase.</p>\n<p>Update: As mentioned in comments and other answers, you can also use <code>ORIG_HEAD</code> as an easier way to find where to reset to: <code>git reset ORIG_HEAD --hard</code></p>\n<h3>Alternative approach</h3>\n<p>If the rebase is the <strong>only thing</strong> you have done on the branch, i.e. you have no unpushed commits/changes - then you could just delete the local branch with <code>git branch -D</code> and then check it out again:</p>\n<pre><code>$ git checkout my-branch\n$ git rebase master\n// not happy with the result\n$ git checkout master\n$ git branch -D my-branch\n$ git checkout my-branch\n</code></pre>\n<p>Or for the same effect, you could reset --hard to the origin branch:</p>\n<pre><code>$ git reset --hard origin/my-branch\n</code></pre>\n<p>If you did do this while you had other unpushed commits, then you will have lost them. In that case, just use the reflog approach above to jump back to the reflog entry where you made the commit(s).</p>'",b'<p>Rebase keeps a backup of the old state as <code>ORIG_HEAD</code>.<br/>\nSo you can revert the last rebase by running:</p>\n<pre><code>git reset --hard ORIG_HEAD\n</code></pre>',
https://stackoverflow.com/questions/37367405/python-scikit-learn-cant-handle-mix-of-multiclass-and-continuous,Python/Scikit-Learn - Cant handle mix of multiclass and continuous,b'<p>Accuracy is a classification metric.  You cant use it with a regression.  See <a href=http://scikit-learn.org/stable/modules/model_evaluation.html rel=noreferrer>the documentation</a> for info on the various metrics.</p>',"b'<p>Accuracy score is only for classification problems. For regression problems you can use: R2 Score, MSE (Mean Squared Error), RMSE (Root Mean Squared Error).</p>'",
https://stackoverflow.com/questions/4098131/how-to-update-a-plot-in-matplotlib,python - How to update a plot in matplotlib,"b'<p>You essentially have two options:</p>\n<ol>\n<li><p>Do exactly what youre currently doing, but call <code>graph1.clear()</code> and <code>graph2.clear()</code> before replotting the data.  This is the slowest, but most simplest and most robust option.</p></li>\n<li><p>Instead of replotting, you can just update the data of the plot objects.  Youll need to make some changes in your code, but this should be much, much faster than replotting things every time.  However, the shape of the data that youre plotting cant change, and if the range of your data is changing, youll need to manually reset the x and y axis limits.</p></li>\n</ol>\n<p>To give an example of the second option:</p>\n<pre><code>import matplotlib.pyplot as plt\nimport numpy as np\n\nx = np.linspace(0, 6*np.pi, 100)\ny = np.sin(x)\n\n# You probably wont need this if youre embedding things in a tkinter plot...\nplt.ion()\n\nfig = plt.figure()\nax = fig.add_subplot(111)\nline1, = ax.plot(x, y, r-) # Returns a tuple of line objects, thus the comma\n\nfor phase in np.linspace(0, 10*np.pi, 500):\n    line1.set_ydata(np.sin(x + phase))\n    fig.canvas.draw()\n    fig.canvas.flush_events()\n</code></pre>'","b'<p>You can also do like the following:\nThis will draw a 10x1 random matrix data on the plot for 50 cycles of the for loop.</p>\n<pre><code>import matplotlib.pyplot as plt\nimport numpy as np\n\nplt.ion()\nfor i in range(50):\n    y = np.random.random([10,1])\n    plt.plot(y)\n    plt.draw()\n    plt.pause(0.0001)\n    plt.clf()\n</code></pre>'","b'<p>This worked for me. Repeatedly calls a function updating the graph every time.</p>\n<pre><code>import matplotlib.pyplot as plt\nimport matplotlib.animation as anim\n\ndef plot_cont(fun, xmax):\n    y = []\n    fig = plt.figure()\n    ax = fig.add_subplot(1,1,1)\n\n    def update(i):\n        yi = fun()\n        y.append(yi)\n        x = range(len(y))\n        ax.clear()\n        ax.plot(x, y)\n        print i, : , yi\n\n    a = anim.FuncAnimation(fig, update, frames=xmax, repeat=False)\n    plt.show()\n</code></pre>\n<p>fun is a function that returns an integer.\nFuncAnimation will repeatedly call update, it will do that xmax times.</p>'"
https://stackoverflow.com/questions/12178642/fibonacci-sequence-in-ruby-recursion,Fibonacci sequence in Ruby (recursion),b'<p>Try this</p>\n<pre><code>def fibonacci( n )\n  return  n  if ( 0..1 ).include? n\n  ( fibonacci( n - 1 ) + fibonacci( n - 2 ) )\nend\nputs fibonacci( 5 )\n# =&gt; 5\n</code></pre>\n<p>check this post too <a href=https://stackoverflow.com/questions/6418524/fibonacci-one-liner>Fibonacci One-Liner</a></p>\n<p>and more .. <a href=https://web.archive.org/web/20120427224512/http://en.literateprograms.org/Fibonacci_numbers_(Ruby) rel=noreferrer>https://web.archive.org/web/20120427224512/http://en.literateprograms.org/Fibonacci_numbers_(Ruby)</a> </p>\n<p>You have now been bombarded with many solutions :)</p>\n<p>regarding problem in ur solution</p>\n<p>you should return <code>n</code> if its <code>0</code> or <code>1</code></p>\n<p>and <code>add</code> last two numbers not last and next</p>\n<blockquote>\n<p>New Modified version</p>\n</blockquote>\n<pre><code>def fibonacci( n )\n    return  n  if n &lt;= 1 \n    fibonacci( n - 1 ) + fibonacci( n - 2 )\nend \nputs fibonacci( 10 )\n# =&gt; 55\n</code></pre>\n<blockquote>\n<p>One liner</p>\n</blockquote>\n<pre><code>def fibonacci(n)\n   n &lt;= 1 ? n :  fibonacci( n - 1 ) + fibonacci( n - 2 ) \nend\nputs fibonacci( 10 )\n# =&gt; 55\n</code></pre>',"b'<p>Here is something I came up with, I find this more straight forward.</p>\n<pre><code>def fib(n)\n  n.times.each_with_object([0,1]) { |num, obj| obj &lt;&lt; obj[-2] + obj[-1] }\nend\nfib(10)\n</code></pre>'","b'<h1>This approach is fast and makes use of memoization:</h1>\n<pre><code>fib = Hash.new {|hash, key| hash[key] = key &lt; 2 ? key : hash[key-1] + hash[key-2] }\n\nfib[123] # =&gt; 22698374052006863956975682\n</code></pre>\n<p>In case youre wondering about how this hash initialization works read here:</p>\n<p><a href=https://ruby-doc.org/core/Hash.html#method-c-new rel=noreferrer>https://ruby-doc.org/core/Hash.html#method-c-new</a></p>'"
https://stackoverflow.com/questions/1790360/median-of-medians-in-java,algorithm - Median of Medians in Java,"b'<p>I dont know if you still need this problem solved, but <a href=http://www.ics.uci.edu/~eppstein/161/960130.html rel=noreferrer>http://www.ics.uci.edu/~eppstein/161/960130.html</a> has an algorithm:</p>\n<pre><code>select(L,k)\n{\n    if (L has 10 or fewer elements)\n    {\n        sort L\n        return the element in the kth position\n    }\n\n    partition L into subsets S[i] of five elements each\n        (there will be n/5 subsets total).\n\n    for (i = 1 to n/5) do\n        x[i] = select(S[i],3)\n\n    M = select({x[i]}, n/10)\n\n    partition L into L1&lt;M, L2=M, L3&gt;M\n    if (k &lt;= length(L1))\n        return select(L1,k)\n    else if (k &gt; length(L1)+length(L2))\n        return select(L3,k-length(L1)-length(L2))\n    else return M\n}\n</code></pre>\n<p>Good luck!</p>'","b'<p>The question asked for Java, so here it is</p>\n<pre><code>import java.util.*;\n\npublic class MedianOfMedians {\n    private MedianOfMedians() {\n\n    }\n\n    /**\n     * Returns median of list in linear time.\n     * \n     * @param list list to search, which may be reordered on return\n     * @return median of array in linear time.\n     */\n    public static Comparable getMedian(ArrayList&lt;Comparable&gt; list) {\n        int s = list.size();\n        if (s &lt; 1)\n            throw new IllegalArgumentException();\n        int pos = select(list, 0, s, s / 2);\n        return list.get(pos);\n    }\n\n    /**\n     * Returns position of kth largest element of sub-list.\n     * \n     * @param list list to search, whose sub-list may be shuffled before\n     *            returning\n     * @param lo first element of sub-list in list\n     * @param hi just after last element of sub-list in list\n     * @param k\n     * @return position of kth largest element of (possibly shuffled) sub-list.\n     */\n    public static int select(ArrayList&lt;Comparable&gt; list, int lo, int hi, int k) {\n        if (lo &gt;= hi || k &lt; 0 || lo + k &gt;= hi)\n            throw new IllegalArgumentException();\n        if (hi - lo &lt; 10) {\n            Collections.sort(list.subList(lo, hi));\n            return lo + k;\n        }\n        int s = hi - lo;\n        int np = s / 5; // Number of partitions\n        for (int i = 0; i &lt; np; i++) {\n            // For each partition, move its median to front of our sublist\n            int lo2 = lo + i * 5;\n            int hi2 = (i + 1 == np) ? hi : (lo2 + 5);\n            int pos = select(list, lo2, hi2, 2);\n            Collections.swap(list, pos, lo + i);\n        }\n\n        // Partition medians were moved to front, so we can recurse without making another list.\n        int pos = select(list, lo, lo + np, np / 2);\n\n        // Re-partition list to [&lt;pivot][pivot][&gt;pivot]\n        int m = triage(list, lo, hi, pos);\n        int cmp = lo + k - m;\n        if (cmp &gt; 0)\n            return select(list, m + 1, hi, k - (m - lo) - 1);\n        else if (cmp &lt; 0)\n            return select(list, lo, m, k);\n        return lo + k;\n    }\n\n    /**\n     * Partition sub-list into 3 parts [&lt;pivot][pivot][&gt;pivot].\n     * \n     * @param list\n     * @param lo\n     * @param hi\n     * @param pos input position of pivot value\n     * @return output position of pivot value\n     */\n    private static int triage(ArrayList&lt;Comparable&gt; list, int lo, int hi,\n            int pos) {\n        Comparable pivot = list.get(pos);\n        int lo3 = lo;\n        int hi3 = hi;\n        while (lo3 &lt; hi3) {\n            Comparable e = list.get(lo3);\n            int cmp = e.compareTo(pivot);\n            if (cmp &lt; 0)\n                lo3++;\n            else if (cmp &gt; 0)\n                Collections.swap(list, lo3, --hi3);\n            else {\n                while (hi3 &gt; lo3 + 1) {\n                    assert (list.get(lo3).compareTo(pivot) == 0);\n                    e = list.get(--hi3);\n                    cmp = e.compareTo(pivot);\n                    if (cmp &lt;= 0) {\n                        if (lo3 + 1 == hi3) {\n                            Collections.swap(list, lo3, lo3 + 1);\n                            lo3++;\n                            break;\n                        }\n                        Collections.swap(list, lo3, lo3 + 1);\n                        assert (list.get(lo3 + 1).compareTo(pivot) == 0);\n                        Collections.swap(list, lo3, hi3);\n                        lo3++;\n                        hi3++;\n                    }\n                }\n                break;\n            }\n        }\n        assert (list.get(lo3).compareTo(pivot) == 0);\n        return lo3;\n    }\n\n}\n</code></pre>\n<p>Here is a Unit test to check it works...</p>\n<pre><code>import java.util.*;\n\nimport junit.framework.TestCase;\n\npublic class MedianOfMedianTest extends TestCase {\n    public void testMedianOfMedianTest() {\n        Random r = new Random(1);\n        int n = 87;\n        for (int trial = 0; trial &lt; 1000; trial++) {\n            ArrayList list = new ArrayList();\n            int[] a = new int[n];\n            for (int i = 0; i &lt; n; i++) {\n                int v = r.nextInt(256);\n                a[i] = v;\n                list.add(v);\n            }\n            int m1 = (Integer)MedianOfMedians.getMedian(list);\n            Arrays.sort(a);\n            int m2 = a[n/2];\n            assertEquals(m1, m2);\n        }\n    }\n}\n</code></pre>\n<p>However, the above code is too slow for practical use.</p>\n<p>Here is a simpler way to get the kth element that does not guarantee performance, but is much faster in practice:</p>\n<pre><code>/**\n * Returns position of kth largest element of sub-list.\n * \n * @param list list to search, whose sub-list may be shuffled before\n *            returning\n * @param lo first element of sub-list in list\n * @param hi just after last element of sub-list in list\n * @param k\n * @return position of kth largest element of (possibly shuffled) sub-list.\n */\nstatic int select(double[] list, int lo, int hi, int k) {\n    int n = hi - lo;\n    if (n &lt; 2)\n        return lo;\n\n    double pivot = list[lo + (k * 7919) % n]; // Pick a random pivot\n\n    // Triage list to [&lt;pivot][=pivot][&gt;pivot]\n    int nLess = 0, nSame = 0, nMore = 0;\n    int lo3 = lo;\n    int hi3 = hi;\n    while (lo3 &lt; hi3) {\n        double e = list[lo3];\n        int cmp = compare(e, pivot);\n        if (cmp &lt; 0) {\n            nLess++;\n            lo3++;\n        } else if (cmp &gt; 0) {\n            swap(list, lo3, --hi3);\n            if (nSame &gt; 0)\n                swap(list, hi3, hi3 + nSame);\n            nMore++;\n        } else {\n            nSame++;\n            swap(list, lo3, --hi3);\n        }\n    }\n    assert (nSame &gt; 0);\n    assert (nLess + nSame + nMore == n);\n    assert (list[lo + nLess] == pivot);\n    assert (list[hi - nMore - 1] == pivot);\n    if (k &gt;= n - nMore)\n        return select(list, hi - nMore, hi, k - nLess - nSame);\n    else if (k &lt; nLess)\n        return select(list, lo, lo + nLess, k);\n    return lo + k;\n}\n</code></pre>'","b'<p>I agree with the answer/solution from Chip Uni. I will just comment the sorting part and provide some further explanations:</p>\n<p>You do not need any sorting algorithm. The algorithm is similar to quicksort, with the difference that only one partition is solved (left or right). We just need to find an optimal pivot so that left and right parts are as equal as possible, which would mean N/2 + N/4 + N/8 ... = 2N iterations, and thus the time complexity of O(N). The above algorithms, called median of medians, computes the median of medians of 5, which turns out to yield linear time complexity of the algorithm.</p>\n<p>However, sorting algorithm is used when the range being searched for nth smallest/greatest element (which I suppose you are implementing with this algorithm) in order to speed up the algorithm. Insertion sort is particularly fast on small arrays up to 7 to 10 elements.</p>\n<p>Implementation note:</p>\n<pre><code>M = select({x[i]}, n/10)\n</code></pre>\n<p>actually means taking the median of all those medians of 5-element groups. You can accomplish that by creating another array of size <code>(n - 1)/5 + 1</code> and call the same algorithm recursively to find the n/10-th element (which is median of the newly created array).</p>'"
https://stackoverflow.com/questions/4560951/uncaught-syntaxerror-unexpected-token-var,javascript - Uncaught SyntaxError: Unexpected token var,"b'<p>Count the open parentheses on this line:</p>\n<pre><code>loadarea.empty( ).append($.thumbnailviewer2.buildimage($, $anchor, s, options)\n              ^ ^       ^                             ^                      ^\n              1 0       1                             2                      1\n</code></pre>\n<p>Add another closing paren; the parser thinks youre still specifying arguments to the <code>append()</code> function, and the <code>var</code> keyword is invalid in this context.</p>\n<p>Also, use semicolons.  If not for your sake, do it for Douglas health.</p>'","b'<p>I had a similar error message in the console with the minifier parsing my javascript source code. I found that using <code>// comments</code> like so always interrupted the minification process, and gave me an error in the console. Therefore i <strong>switched</strong> all <code>/* comments */</code> like so. <a href=https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Lexical_grammar#Comments rel=nofollow noreferrer>MDN Javascript Comments</a> And immediately everything parsed as expected. Hope it helps.</p>'",
https://stackoverflow.com/questions/4328500/how-can-i-strip-all-punctuation-from-a-string-in-javascript-using-regex,How can I strip all punctuation from a string in JavaScript using regex?,"b'<p>If you want to remove specific punctuation from a string, it will probably be best to explicitly remove exactly what you want like</p>\n<pre><code>replace(/[.,\\/#!$%\\^&amp;\\*;:{}=\\-_`~()]/g,)\n</code></pre>\n<p>Doing the above still doesnt return the string as you have specified it. If you want to remove any extra spaces that were left over from removing crazy punctuation, then you are going to want to do something like</p>\n<pre><code>replace(/\\s{2,}/g, );\n</code></pre>\n<p><strong>My full example:</strong></p>\n<pre><code>var s = This., -/ is #! an $ % ^ &amp; * example ;: {} of a = -_ string with `~)() punctuation;\nvar punctuationless = s.replace(/[.,\\/#!$%\\^&amp;\\*;:{}=\\-_`~()]/g,);\nvar finalString = punctuationless.replace(/\\s{2,}/g, );\n</code></pre>\n<p><strong>Results of running code in firebug console:</strong></p>\n<p><img alt=alt text src=https://i.stack.imgur.com/2rmdW.png/></p>'","b'<pre><code>str = str.replace(/[^\\w\\s]|_/g, )\n         .replace(/\\s+/g,  );\n</code></pre>\n<p>Removes everything except alphanumeric characters and whitespace, then collapses multiple adjacent whitespace to single spaces.</p>\n<p>Detailed explanation:</p>\n<ol>\n<li><code>\\w</code> is any digit, letter, or underscore.</li>\n<li><code>\\s</code> is any whitespace.</li>\n<li><code>[^\\w\\s]</code> is anything thats not a digit, letter, whitespace, or underscore.</li>\n<li><code>[^\\w\\s]|_</code> is the same as #3 except with the underscores added back in.</li>\n</ol>'","b'<p>Here are the standard punctuation characters for US-ASCII: <code>!#$%&amp;()*+,-./:;&lt;=&gt;?@[\\]^_`{|}~</code></p>\n<p>For Unicode punctuation (such as curly quotes, em-dashes, etc), you can easily match on specific block ranges. The <strong>General Punctuation</strong> block is <code>\\u2000-\\u206F</code>, and the <strong>Supplemental Punctuation</strong> block is <code>\\u2E00-\\u2E7F</code>.</p>\n<p>Put together, and properly escaped, you get the following RegExp:</p>\n<pre><code>/[\\u2000-\\u206F\\u2E00-\\u2E7F\\\\!#$%&amp;()*+,\\-.\\/:;&lt;=&gt;?@\\[\\]^_`{|}~]/\n</code></pre>\n<p>That should match pretty much any punctuation you encounter. So, to answer the original question:</p>\n<pre><code>var punctRE = /[\\u2000-\\u206F\\u2E00-\\u2E7F\\\\!#$%&amp;()*+,\\-.\\/:;&lt;=&gt;?@\\[\\]^_`{|}~]/g;\nvar spaceRE = /\\s+/g;\nvar str = This, -/ is #! an $ % ^ &amp; * example ;: {} of a = -_ string with `~)() punctuation;\nstr.replace(punctRE, ).replace(spaceRE,  );\n\n&gt;&gt; This is an example of a string with punctuation\n</code></pre>\n<p>US-ASCII source: <a href=http://docs.oracle.com/javase/7/docs/api/java/util/regex/Pattern.html#posix>http://docs.oracle.com/javase/7/docs/api/java/util/regex/Pattern.html#posix</a></p>\n<p>Unicode source: <a href=http://kourge.net/projects/regexp-unicode-block>http://kourge.net/projects/regexp-unicode-block</a></p>'"
